competition_id,model_id,origin,club_seasons,seasons,points_bias,points_rmse,promoted_club_seasons,promoted_points_bias,promoted_overpredicted,rank_rps,rank_sd,points_crps,points_sd,coverage_50,width_50,coverage_80,width_80,coverage_90,width_90,coverage_95,width_95,rank_coverage_50,rank_width_50,rank_coverage_80,rank_width_80,rank_coverage_90,rank_width_90,rank_coverage_95,rank_width_95,automatic_promotion_brier,playoff_qualification_brier,promotion_brier,relegation_brier,title_brier
eng-league-one,M2,MW12,216,9,0.14010925925925916,11.259477446524606,63,-1.9135444444444452,27,0.11617636474235106,3.6783991025305793,6.619797112407406,7.314835170659101,0.39351851851851855,9.907407407407407,0.6203703703703703,18.791666666666668,0.7083333333333334,24.060185185185187,0.7916666666666666,28.60185185185185,0.4861111111111111,5.087962962962963,0.7546296296296297,9.476851851851851,0.875,11.805555555555555,0.9305555555555556,13.699074074074074,0.054871290833333336,0.11416248844907406,0.07346445444444444,0.10952825851851851,0.03454523648148148
eng-league-one,M2,MW19,216,9,0.1460152777777782,9.048111703531479,63,-1.0828761904761899,26,0.0950896892995169,3.1155003637396512,5.2079232805092595,6.4983283477936835,0.4027777777777778,8.777777777777779,0.6620370370370371,16.699074074074073,0.7731481481481481,21.375,0.8796296296296297,25.38425925925926,0.5231481481481481,4.231481481481482,0.7685185185185185,7.953703703703703,0.8935185185185185,10.055555555555555,0.9398148148148148,11.75,0.04165002342592593,0.10118101333333333,0.06629084342592594,0.0965059888888889,0.036111563703703706
eng-league-one,M2,MW30,216,9,0.15211064814814815,6.117791134927854,63,-0.07382857142857215,31,0.06460254462459743,2.344490944008354,3.4896467561574074,4.976938661907801,0.4583333333333333,6.805555555555555,0.7407407407407407,12.805555555555555,0.8287037037037037,16.319444444444443,0.8981481481481481,19.435185185185187,0.5416666666666666,3.1203703703703702,0.8009259259259259,5.907407407407407,0.8935185185185185,7.578703703703703,0.9722222222222222,8.916666666666666,0.024561081574074075,0.07431596722222222,0.05135692435185186,0.07928620287037037,0.030125117222222227
eng-league-one,M2,MW6,216,9,0.06203425925925916,12.696995109962334,63,-2.9396936507936515,25,0.1363683132155797,4.026027362142334,7.488569301203705,7.9326751403450375,0.3425925925925926,10.73611111111111,0.6064814814814815,20.333333333333332,0.6759259259259259,26.064814814814813,0.7592592592592593,31.02314814814815,0.4212962962962963,5.685185185185185,0.7222222222222222,10.416666666666666,0.8425925925925926,12.981481481481481,0.9027777777777778,14.88425925925926,0.062425301296296296,0.12274827268518518,0.0871299698148148,0.1175652887962963,0.044154031851851856
eng-league-one,M2,preseason,216,9,0.031529629629629435,15.819812079516106,63,-5.099614285714284,28,0.17145198411835752,5.029755557974836,9.455886134814815,8.63451359088896,0.3287037037037037,11.680555555555555,0.5509259259259259,22.14814814814815,0.6481481481481481,28.37962962962963,0.7453703703703703,33.73148148148148,0.4212962962962963,7.458333333333333,0.7083333333333334,13.291666666666666,0.8148148148148148,16.083333333333332,0.8981481481481481,18.10185185185185,0.08736430027777778,0.13888925712962963,0.11631597749999999,0.1368476668287037,0.04436390972222221
eng-league-one,M7,MW12,216,9,0.21149027777777793,10.971504759111804,63,-2.0810492063492068,25,0.10839035032809985,4.734938866410039,6.252990911805555,9.384112137768389,0.47685185185185186,12.814814814814815,0.7129629629629629,24.15740740740741,0.8518518518518519,30.84722222222222,0.9120370370370371,36.60648148148148,0.6157407407407407,6.916666666666667,0.875,12.421296296296296,0.9583333333333334,15.157407407407407,0.9768518518518519,17.199074074074073,0.053646682037037034,0.11024371203703705,0.07451355287037036,0.10138765414351851,0.03245487481481482
eng-league-one,M7,MW19,216,9,0.19190509259259272,9.03674315726726,63,-1.3161079365079362,28,0.09102409266706923,3.8344057319533955,5.128391644675926,7.877453135704543,0.48148148148148145,10.782407407407407,0.75,20.296296296296298,0.875,25.89351851851852,0.9212962962962963,30.74537037037037,0.5925925925925926,5.351851851851852,0.8703703703703703,9.88425925925926,0.9675925925925926,12.347222222222221,0.9861111111111112,14.208333333333334,0.0467649437037037,0.10480671675925927,0.07110766092592592,0.0902347948148148,0.0344350562962963
eng-league-one,M7,MW30,216,9,0.175750925925926,6.0769355114235,63,-0.31360317460317455,32,0.06234089206421095,2.6511458558777545,3.4399799609259265,5.571413349811782,0.5231481481481481,7.648148148148148,0.7870370370370371,14.38888888888889,0.8564814814814815,18.300925925925927,0.9351851851851852,21.71759259259259,0.6111111111111112,3.6064814814814814,0.8842592592592593,6.699074074074074,0.9583333333333334,8.578703703703704,0.9953703703703703,10.069444444444445,0.028501210462962966,0.07568130805555555,0.05403186555555556,0.07512810833333335,0.026888825648148155
eng-league-one,M7,MW6,216,9,0.15864212962963012,12.519633934705432,63,-2.958626984126984,27,0.12551658362822063,5.358630254863694,7.12642771189815,10.717175801123798,0.49074074074074076,14.625,0.7129629629629629,27.64814814814815,0.8379629629629629,35.282407407407405,0.9074074074074074,41.81018518518518,0.6111111111111112,8.050925925925926,0.8472222222222222,14.24537037037037,0.9444444444444444,17.12037037037037,0.9953703703703703,19.083333333333332,0.06397120527777778,0.11773750231481481,0.08738578333333333,0.10589947666666666,0.04041219527777778
eng-league-one,M7,preseason,216,9,0.18800648148148139,14.945380293291674,63,-4.043903174603175,28,0.15177800897846214,6.193950586219427,8.494304538796298,12.403314778324917,0.46296296296296297,16.90740740740741,0.7361111111111112,31.97222222222222,0.8379629629629629,40.83796296296296,0.8796296296296297,48.35648148148148,0.5879629629629629,10.00462962962963,0.8518518518518519,16.76388888888889,0.9259259259259259,19.62037037037037,0.9722222222222222,21.21759259259259,0.07432928453703704,0.1310872863888889,0.10156652935185186,0.1213273750925926,0.04098662333333333
