competition_id,season_id,forecast_timestamp,team_id,team_name,variant,expected_rank_change,rank_interval_50_width_change,rank_interval_80_width_change,rank_interval_90_width_change,rank_wasserstein,rank_total_variation,relegation_probability_change,title_probability_change,top_five_probability_change,top_four_probability_change,automatic_promotion_probability_change,playoff_promotion_probability_change,playoff_qualification_probability_change,promotion_probability_change
eng-premier-league,2026-2027,2026-09-10T17:30:09.545398+00:00,hull-city,Hull City,mc_replication,0.0038400000000002876,0,0,0,0.018799999999999817,0.009040000000000001,0.001070000000000071,-4.000000000000001e-05,0.0005900000000000002,0.00042000000000000023,,,,
eng-premier-league,2026-2027,2026-09-10T17:30:09.545398+00:00,ipswich-town,Ipswich,mc_replication,0.01402999999999821,0,0,0,0.020510000000000042,0.008500000000000008,0.0016900000000000803,-2e-05,-0.0002700000000000003,0.0001299999999999999,,,,
eng-premier-league,2026-2027,2026-09-10T17:30:09.545398+00:00,leeds-united,Leeds,mc_replication,0.022270000000000678,0,0,0,0.029090000000000768,0.010159999999999992,-0.00025999999999999635,-0.0009600000000000008,0.0005499999999999949,0.0010299999999999754,,,,
eng-premier-league,2026-2027,2026-09-10T17:30:09.545398+00:00,liverpool,Liverpool,mc_replication,-0.02027999999999963,0,0,0,0.0265399999999996,0.011269999999999999,-2.000000000000092e-05,-0.00030000000000000165,-0.0016300000000000203,0.0005399999999999849,,,,
eng-premier-league,2026-2027,2026-09-10T17:30:09.545398+00:00,manchester-city,Manchester City,mc_replication,0.015130000000000088,0,0,0,0.01627000000000217,0.006359999999999991,0.0001,-0.003060000000000007,-0.00036000000000002697,-0.00048000000000003595,,,,
eng-premier-league,2026-2027,2026-09-10T17:30:09.545398+00:00,manchester-united,Manchester United,mc_replication,0.0022599999999988185,0,0,0,0.013640000000001214,0.008279999999999996,0.0003399999999999983,0.00016000000000000042,-0.000290000000000068,-0.0005400000000000404,,,,
eng-premier-league,2026-2027,2026-09-10T17:30:09.545398+00:00,newcastle-united,Newcastle,mc_replication,0.0257000000000005,0,0,0,0.03515999999999951,0.014450000000000018,0.0029,0.0003600000000000001,-0.0020299999999999763,-0.0016899999999999832,,,,
eng-premier-league,2026-2027,2026-09-10T17:30:09.545398+00:00,nottingham-forest,Nottingham Forest,mc_replication,0.00878999999999941,0,0,0,0.019410000000000562,0.00911999999999999,-0.001789999999999986,0.00013999999999999993,0.0005800000000000111,-0.001459999999999989,,,,
eng-premier-league,2026-2027,2026-09-10T17:30:09.545398+00:00,sunderland,Sunderland,mc_replication,0.0072400000000012454,0,0,0,0.020360000000000305,0.012560000000000005,0.002319999999999961,2.0000000000000052e-05,-0.0012000000000000066,0.0007700000000000033,,,,
eng-premier-league,2026-2027,2026-09-10T17:30:09.545398+00:00,tottenham-hotspur,Tottenham,mc_replication,-0.022189999999998378,0,0,0,0.032990000000000214,0.010750000000000003,-0.0020800000000000263,-2.0000000000000052e-05,-0.0015099999999999975,0.00039000000000000146,,,,
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,birmingham-city,Birmingham,mc_replication,-0.07236999999999938,0,0,0,0.08472999999999992,0.018439999999999998,2.0000000000006124e-05,0.0001399999999999995,,,0.0004400000000000029,0.0013199999999999983,0.005479999999999985,0.0017599999999999977
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,blackburn-rovers,Blackburn,mc_replication,0.04432000000000258,0,0,0,0.049799999999999504,0.012379999999999995,-0.002579999999999971,-0.00021999999999999993,,,-0.0002599999999999998,-0.0005000000000000004,-0.003959999999999991,-0.0007600000000000003
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,bolton-wanderers,Bolton,mc_replication,-0.001649999999997931,0,0,0,0.021150000000000307,0.011149999999999983,0.0010200000000000209,6.000000000000005e-05,,,9.999999999999983e-05,8.000000000000021e-05,0.00028000000000000247,0.0001799999999999996
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,bristol-city,Bristol City,mc_replication,0.019490000000001118,0,0,0,0.02868999999999973,0.009970000000000005,1.9999999999999185e-05,-0.0015399999999999997,,,-0.001920000000000005,-0.0003799999999999984,0.00025999999999998247,-0.0022999999999999965
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,burnley,Burnley,mc_replication,0.05668000000000095,1,0,0,0.056799999999999226,0.012840000000000008,0.0005000000000000004,-0.001339999999999994,,,-0.00491999999999998,-0.004159999999999997,-0.0007799999999999474,-0.009079999999999977
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,cardiff-city,Cardiff,mc_replication,0.020879999999998233,0,-1,0,0.0260000000000002,0.007479999999999998,0.0018600000000000283,-0.00010000000000000005,,,6.000000000000016e-05,0.0005200000000000001,-0.001360000000000007,0.0005799999999999998
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,charlton-athletic,Charlton,mc_replication,-0.06404999999999816,0,0,0,0.06496999999999896,0.012290000000000004,-0.0024600000000000177,0.00019000000000000006,,,-4.0000000000000105e-05,8.000000000000021e-05,0.002799999999999997,4.000000000000184e-05
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,derby-county,Derby,mc_replication,-0.004120000000002122,0,0,0,0.02240000000000008,0.010780000000000014,-7.999999999999674e-05,3.999999999999967e-05,,,0.0,0.0008399999999999987,0.0010000000000000009,0.0008400000000000005
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,lincoln-city,Lincoln,mc_replication,0.05889999999999773,0,0,0,0.07405999999999988,0.011800000000000005,-0.001960000000000073,-0.001080000000000001,,,-0.0009399999999999964,-0.00102,-0.0066000000000000225,-0.0019600000000000034
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,middlesbrough,Middlesbrough,mc_replication,0.0009500000000004505,0,0,0,0.025530000000001746,0.006830000000000017,0.00011999999999999988,-4.000000000001225e-05,,,-0.00024000000000001798,0.0019799999999999957,0.0023000000000000798,0.0017399999999999638
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,millwall,Millwall,mc_replication,-0.01486000000000054,0,0,0,0.01806000000000016,0.00682,0.00032000000000000084,0.0013400000000000079,,,0.00036000000000002697,0.00068,0.00033999999999995145,0.0010400000000000131
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,norwich-city,Norwich,mc_replication,0.015539999999999665,0,0,0,0.037219999999998477,0.011700000000000009,0.0013000000000000025,-0.0008200000000000013,,,0.0024400000000000116,0.0012800000000000034,-0.0016999999999999793,0.003720000000000001
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,portsmouth,Portsmouth,mc_replication,0.10091999999999857,0,-1,0,0.10092000000000034,0.010099999999999998,0.0038600000000000023,-0.0006399999999999999,,,-0.0015599999999999989,-0.0006000000000000016,-0.0021599999999999953,-0.0021599999999999987
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,preston-north-end,Preston,mc_replication,-0.010479999999997602,0,0,0,0.02467999999999991,0.013780000000000002,-0.0016599999999999948,0.00010000000000000005,,,-0.00023999999999999976,-0.0002000000000000001,0.00102,-0.0004400000000000003
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,queens-park-rangers,QPR,mc_replication,-0.051119999999999166,0,0,0,0.058839999999999684,0.01273999999999999,0.0020799999999999846,0.0,,,-0.00013999999999999777,0.001080000000000001,0.003700000000000009,0.0009399999999999964
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,sheffield-united,Sheffield Utd,mc_replication,-0.0173299999999994,0,0,0,0.0294900000000001,0.008069999999999999,-0.00012000000000000205,-0.00010000000000000286,,,0.0020399999999999863,0.00102,-0.0005399999999999849,0.003060000000000007
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,southampton,Southampton,mc_replication,-0.0363800000000003,0,0,0,0.0430200000000005,0.013999999999999999,-0.00038000000000000013,0.00274000000000002,,,0.005220000000000002,-0.0027800000000000047,-0.004080000000000028,0.0024399999999999977
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,stoke-city,Stoke City,mc_replication,-0.030300000000000438,0,0,-1,0.06293999999999984,0.013100000000000011,-0.0041200000000000125,4.0000000000000105e-05,,,-0.0006399999999999982,-0.0007600000000000003,-0.00037999999999999146,-0.0013999999999999985
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,swansea-city,Swansea,mc_replication,-0.057470000000000354,0,0,0,0.06315000000000143,0.009259999999999996,0.001080000000000001,0.0007600000000000037,,,0.001480000000000009,0.0016000000000000042,0.004139999999999977,0.0030799999999999994
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,watford,Watford,mc_replication,0.03092000000000006,0,0,0,0.03924000000000008,0.00974,0.0018399999999999805,0.00034,,,0.0009000000000000015,-0.0011200000000000012,-0.0017200000000000132,-0.00021999999999999797
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,west-bromwich-albion,West Brom,mc_replication,0.0219699999999996,0,-1,0,0.03013000000000112,0.01344,0.00024000000000000063,-0.001230000000000002,,,-0.0018600000000000005,0.0001799999999999996,-0.0009599999999999054,-0.0016800000000000148
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,west-ham-united,West Ham,mc_replication,0.037039999999999296,0,0,0,0.03835999999999687,0.009039999999999992,0.00045999999999999514,-0.0004200000000000037,,,0.0006599999999999939,-0.000999999999999987,-0.004599999999999993,-0.00034000000000000696
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,wolverhampton-wanderers,Wolves,mc_replication,-0.015780000000001237,0,0,-1,0.03009999999999903,0.009160000000000008,-0.002459999999999997,0.002380000000000007,,,0.0017800000000000038,-0.00015999999999999348,-0.0005600000000000049,0.0016200000000000658
eng-championship,2026-2027,2026-09-10T17:30:09.545398+00:00,wrexham,Wrexham,mc_replication,-0.031699999999997175,0,0,0,0.05486000000000027,0.014280000000000004,0.0010999999999999968,-0.0005999999999999998,,,-0.00272,0.002020000000000001,0.008080000000000032,-0.0006999999999999923
