competition_id,model_id,origin,club_seasons,seasons,points_bias,points_rmse,promoted_club_seasons,promoted_points_bias,promoted_overpredicted,rank_rps,rank_sd,points_crps,points_sd,coverage_50,width_50,coverage_80,width_80,coverage_90,width_90,coverage_95,width_95,rank_coverage_50,rank_width_50,rank_coverage_80,rank_width_80,rank_coverage_90,rank_width_90,rank_coverage_95,rank_width_95,automatic_promotion_brier,playoff_qualification_brier,promotion_brier,relegation_brier,title_brier
eng-league-two,M2,MW12,216,9,0.10275046296296378,9.660199150478118,54,-1.373492592592592,27,0.11383896446155395,3.852958177440733,5.479442882916666,7.3397715189384485,0.44907407407407407,9.953703703703704,0.7083333333333334,18.87037037037037,0.7962962962962963,24.125,0.8611111111111112,28.694444444444443,0.5185185185185185,5.347222222222222,0.7638888888888888,9.893518518518519,0.875,12.37037037037037,0.9305555555555556,14.36111111111111,0.0785493925,0.12995623710648146,0.10309351916666669,0.06977578555555555,0.03477454972222222
eng-league-two,M2,MW19,216,9,0.03906250000000056,8.371971478654126,54,-1.1378055555555555,28,0.09656818246074879,3.3491785000385317,4.733658779861111,6.558954254091066,0.4861111111111111,8.851851851851851,0.7129629629629629,16.87962962962963,0.8287037037037037,21.564814814814813,0.8981481481481481,25.59722222222222,0.5462962962962963,4.583333333333333,0.8101851851851852,8.555555555555555,0.9074074074074074,10.837962962962964,0.9305555555555556,12.592592592592593,0.06001489814814815,0.11542343842592591,0.08354721500000001,0.06057342759259259,0.03163060324074075
eng-league-two,M2,MW30,216,9,0.11361203703703707,6.069275046799552,54,-1.0907111111111105,22,0.06868486900362318,2.369367625137704,3.4219352633333333,4.994814748084575,0.4675925925925926,6.837962962962963,0.7870370370370371,12.930555555555555,0.8611111111111112,16.430555555555557,0.9166666666666666,19.47685185185185,0.5879629629629629,3.138888888888889,0.7916666666666666,5.944444444444445,0.8981481481481481,7.6342592592592595,0.9351851851851852,9.055555555555555,0.05259349157407408,0.10687070083333332,0.07498748416666666,0.03385601085648148,0.023435013425925924
eng-league-two,M2,MW6,216,9,0.09430740740740766,11.83386982436039,54,-0.7924814814814811,24,0.14713892471115136,4.379507567227318,6.9131023350000005,7.974583120970824,0.3611111111111111,10.824074074074074,0.6527777777777778,20.46759259259259,0.7453703703703703,26.208333333333332,0.8194444444444444,31.212962962962962,0.4351851851851852,6.25,0.7268518518518519,11.36111111111111,0.8657407407407407,14.050925925925926,0.9027777777777778,16.074074074074073,0.09219604574074074,0.1364668935185185,0.1252297239814815,0.08027559222222223,0.03512680768518518
eng-league-two,M2,preseason,216,9,0.011705092592591908,13.51616765635422,54,2.631890740740739,29,0.17187201482588566,5.394709193926201,8.032804181712963,8.664883723286643,0.3472222222222222,11.74537037037037,0.5925925925925926,22.27314814814815,0.6944444444444444,28.550925925925927,0.7916666666666666,33.86574074074074,0.4722222222222222,8.148148148148149,0.7129629629629629,14.37037037037037,0.8472222222222222,17.194444444444443,0.9305555555555556,19.199074074074073,0.09984489460648148,0.14527396150462962,0.13247107127314817,0.08229998787037038,0.03896906435185185
eng-league-two,M7,MW12,216,9,0.18166342592592574,9.36444935263691,54,-0.6727166666666664,28,0.10892820146437197,4.888941859147155,5.240243940972222,9.309594042256196,0.5370370370370371,12.703703703703704,0.8240740740740741,24.01388888888889,0.8888888888888888,30.712962962962962,0.9490740740740741,36.30555555555556,0.6481481481481481,7.180555555555555,0.875,12.819444444444445,0.9398148148148148,15.689814814814815,0.9768518518518519,17.703703703703702,0.07676389805555556,0.12622851240740743,0.10065889787037036,0.06041554824074074,0.033875673518518515
eng-league-two,M7,MW19,216,9,0.1037365740740741,8.181104606073024,54,-0.7667018518518525,28,0.09419528788848631,4.121347339767401,4.607479845694444,7.917446966095965,0.5324074074074074,10.810185185185185,0.8240740740740741,20.46759259259259,0.9027777777777778,26.078703703703702,0.9490740740740741,30.875,0.6481481481481481,5.87962962962963,0.9027777777777778,10.675925925925926,0.9398148148148148,13.226851851851851,0.9722222222222222,15.23611111111111,0.06257834046296297,0.1180741292824074,0.08506839287037037,0.048348707592592584,0.02933498472222222
eng-league-two,M7,MW30,216,9,0.14140972222222264,6.014324149705558,54,-0.9562037037037034,21,0.06791183609299517,2.6821116168618566,3.3817344913425926,5.553107930020705,0.5092592592592593,7.597222222222222,0.8333333333333334,14.38888888888889,0.8981481481481481,18.296296296296298,0.9398148148148148,21.61111111111111,0.6157407407407407,3.615740740740741,0.8657407407407407,6.8657407407407405,0.9212962962962963,8.666666666666666,0.9583333333333334,10.199074074074074,0.05458732074074075,0.10727326870370371,0.0756583987037037,0.03137332222222223,0.02317871490740741
eng-league-two,M7,MW6,216,9,0.17732777777777786,11.33012534693338,54,0.22996111111111064,29,0.13483128201590178,5.679104984559976,6.4375048816666665,10.561685072428132,0.5,14.37962962962963,0.7916666666666666,27.22685185185185,0.9027777777777778,34.76851851851852,0.9351851851851852,41.28703703703704,0.5925925925925926,8.75,0.8703703703703703,15.157407407407407,0.9537037037037037,18.12962962962963,0.9768518518518519,19.99537037037037,0.08980323842592594,0.13343618398148147,0.11783515546296296,0.06527645768518518,0.03406307833333334
eng-league-two,M7,preseason,216,9,0.16218009259259325,13.21442433679989,54,2.021212962962965,32,0.16088466494967796,6.3825215001637385,7.575895053842593,12.04820645462445,0.4537037037037037,16.421296296296298,0.7453703703703703,31.069444444444443,0.8935185185185185,39.69444444444444,0.9305555555555556,46.995370370370374,0.5231481481481481,10.393518518518519,0.8425925925925926,17.453703703703702,0.9490740740740741,20.24537037037037,0.9953703703703703,21.74074074074074,0.09642063453703704,0.14116477759259258,0.12583793222222223,0.07475073460648149,0.03796078555555555
