competition_id,model_id,origin,club_seasons,seasons,points_bias,points_rmse,promoted_club_seasons,promoted_points_bias,promoted_overpredicted,rank_rps,rank_sd,points_crps,points_sd,coverage_50,width_50,coverage_80,width_80,coverage_90,width_90,coverage_95,width_95,rank_coverage_50,rank_width_50,rank_coverage_80,rank_width_80,rank_coverage_90,rank_width_90,rank_coverage_95,rank_width_95,relegation_brier,title_brier,top_four_brier
eng-premier-league,M2,MW12,220,11,0.05124318181818178,8.168269272481945,33,1.8249484848484847,20,0.07811094741267943,2.2327614527287465,4.671229176954545,6.1802023088656295,0.45,8.368181818181819,0.6727272727272727,15.89090909090909,0.8,20.295454545454547,0.8545454545454545,24.113636363636363,0.6045454545454545,3.0318181818181817,0.8272727272727273,5.640909090909091,0.9090909090909091,7.131818181818182,0.9363636363636364,8.345454545454546,0.06899643163636364,0.016933216636363636,0.06542443602272728
eng-premier-league,M2,MW19,220,11,0.019148636363636676,6.105956488481332,33,1.836030303030303,21,0.05889990102272728,1.886010871313545,3.456865547954544,5.268838108198501,0.4954545454545455,7.172727272727273,0.7772727272727272,13.545454545454545,0.8636363636363636,17.295454545454547,0.9136363636363637,20.51818181818182,0.6727272727272727,2.581818181818182,0.8590909090909091,4.718181818181818,0.9318181818181818,6.009090909090909,0.9590909090909091,7.05,0.050137603249999996,0.01562661256818182,0.046791616613636365
eng-premier-league,M2,MW30,220,11,-0.04422727272727252,3.828922285804097,33,0.7591909090909092,21,0.04115061894019138,1.2796649337083998,2.193881498363636,3.3940785578703525,0.4772727272727273,4.6454545454545455,0.7818181818181819,8.763636363636364,0.9,11.177272727272728,0.9545454545454546,13.145454545454545,0.7,1.6590909090909092,0.8772727272727273,3.118181818181818,0.9454545454545454,3.9863636363636363,0.9681818181818181,4.709090909090909,0.03135754509090909,0.007782866590909093,0.03523097579545454
eng-premier-league,M2,MW6,220,11,0.04639545454545503,9.802724734754294,33,4.45430303030303,23,0.09460279714712919,2.5550692669440465,5.678451253454545,6.888757499366458,0.40454545454545454,9.286363636363637,0.65,17.71818181818182,0.7454545454545455,22.62272727272727,0.85,26.904545454545456,0.5454545454545454,3.577272727272727,0.7863636363636364,6.5,0.8818181818181818,8.163636363636364,0.9272727272727272,9.468181818181819,0.07911507136363637,0.028499511704545455,0.08795377131818181
eng-premier-league,M2,preseason,220,11,0.04990454545454561,11.611254512184601,33,6.905975757575758,24,0.11048704184210527,3.045048616150752,6.758768928272728,7.563625773762328,0.39545454545454545,10.227272727272727,0.6409090909090909,19.386363636363637,0.7363636363636363,24.895454545454545,0.8045454545454546,29.62727272727273,0.5181818181818182,4.277272727272727,0.7909090909090909,7.863636363636363,0.8954545454545455,9.709090909090909,0.9409090909090909,11.209090909090909,0.09879590613636363,0.030734480181818184,0.094080902
eng-premier-league,M4,MW12,220,11,0.13185090909090882,8.149644366234082,33,0.8023090909090915,18,0.07885277798444976,2.685660659967091,4.602807806454545,7.758196736177456,0.5318181818181819,10.595454545454546,0.7727272727272727,20.013636363636362,0.8863636363636364,25.554545454545455,0.9409090909090909,30.222727272727273,0.6818181818181818,3.709090909090909,0.8727272727272727,6.886363636363637,0.9318181818181818,8.618181818181819,0.9681818181818181,9.995454545454546,0.06538148445454546,0.01873822931818182,0.06121120449999999
eng-premier-league,M4,MW19,220,11,0.06759818181818122,6.133050079920935,33,1.2769333333333335,19,0.060243513537081336,2.157755082394993,3.4546569677272725,6.179391156080115,0.5818181818181818,8.45,0.8272727272727273,15.95,0.9136363636363637,20.35,0.95,24.027272727272727,0.7045454545454546,2.959090909090909,0.8863636363636364,5.409090909090909,0.95,6.881818181818182,0.9818181818181818,8.072727272727272,0.050508796113636366,0.017751080772727273,0.04482496622727272
eng-premier-league,M4,MW30,220,11,-0.031211363636364148,3.8932805763905587,33,0.7674090909090903,20,0.04247831789832535,1.372037464363458,2.2218722718636363,3.6594074227422295,0.4909090909090909,5.031818181818182,0.8272727272727273,9.477272727272727,0.9181818181818182,12.027272727272727,0.9545454545454546,14.145454545454545,0.7181818181818181,1.790909090909091,0.8909090909090909,3.4,0.95,4.3545454545454545,0.9681818181818181,5.086363636363636,0.03215703627272727,0.009730065568181817,0.037397634431818184
eng-premier-league,M4,MW6,220,11,0.17162681818181838,9.658489987342271,33,1.7276030303030303,18,0.09237563129904305,3.125398553879307,5.4707074069545465,9.101791121681424,0.4954545454545455,12.422727272727272,0.7636363636363637,23.422727272727272,0.8818181818181818,29.954545454545453,0.9545454545454546,35.53181818181818,0.6318181818181818,4.381818181818182,0.8590909090909091,8.05,0.95,10.031818181818181,0.9772727272727273,11.540909090909091,0.07348932527272727,0.02909562681818182,0.0837587415
eng-premier-league,M4,preseason,220,11,0.2327413636363637,11.42001800197395,33,1.2776121212121208,18,0.10719761649760765,3.6649479666509,6.476144365136364,10.597935014914041,0.5136363636363637,14.481818181818182,0.7818181818181819,27.345454545454544,0.8772727272727273,34.845454545454544,0.9090909090909091,41.3,0.6272727272727273,5.304545454545455,0.8636363636363636,9.536363636363637,0.9318181818181818,11.690909090909091,0.9818181818181818,13.35,0.0939481835909091,0.030915483954545454,0.0918275265681818
eng-premier-league,M5,MW12,220,11,0.08376090909090886,8.243844932796833,33,1.2645606060606054,19,0.0787210463409091,2.7267804236199886,4.671350160636362,7.517350327098126,0.5136363636363637,10.272727272727273,0.7636363636363637,19.37272727272727,0.8727272727272727,24.722727272727273,0.9272727272727272,29.354545454545455,0.6545454545454545,3.7454545454545456,0.8772727272727273,6.95,0.9409090909090909,8.722727272727273,0.9772727272727273,10.10909090909091,0.06511895563636363,0.018769977909090907,0.061553478545454544
eng-premier-league,M5,MW19,220,11,0.03648636363636361,6.1431685251475585,33,1.4675060606060606,19,0.05951664666826156,2.176709289795748,3.466330970727274,6.04798413273286,0.5590909090909091,8.286363636363637,0.8181818181818182,15.572727272727272,0.9090909090909091,19.945454545454545,0.95,23.59090909090909,0.7045454545454546,2.9318181818181817,0.8954545454545455,5.427272727272728,0.9545454545454546,6.972727272727273,0.9772727272727273,8.131818181818181,0.05059941897727272,0.01687834754545455,0.04543266118181819
eng-premier-league,M5,MW30,220,11,-0.040511363636363366,3.903794652764736,33,0.7674939393939394,21,0.04200088819138755,1.372602268710279,2.2301964786818185,3.620136945656626,0.5,4.990909090909091,0.8,9.372727272727273,0.9090909090909091,11.940909090909091,0.95,13.972727272727273,0.7181818181818181,1.7863636363636364,0.8863636363636364,3.3772727272727274,0.95,4.345454545454546,0.9636363636363636,5.077272727272727,0.031635977522727274,0.008875369772727276,0.03596283645454545
eng-premier-league,M5,MW6,220,11,0.10621181818181834,9.68210615674841,33,2.3252333333333333,17,0.0915409416622807,3.2031836846659503,5.486123803818183,8.77384239000682,0.5045454545454545,11.986363636363636,0.7545454545454545,22.654545454545456,0.8727272727272727,28.845454545454544,0.9363636363636364,34.24545454545454,0.6363636363636364,4.5227272727272725,0.8681818181818182,8.277272727272727,0.9545454545454546,10.268181818181818,0.9818181818181818,11.8,0.0738623121590909,0.028963442068181817,0.08199102402272726
